OrderID,OrderDate,Customer,Region,Product,Quantity,Revenue,Cost,Profit
4379,2023-12-11,Elizabeth Woods,South,Keyboard,5,375,100,275
4380,2024-03-01,Alexander Jacobs,Northeast,Tablet,2,1200,700,500
4381,2023-11-22,Tara Castillo,West,Keyboard,1,75,20,55
4382,2023-06-22,John Mayer,South,Monitor,4,1200,720,480
4383,2024-08-26,Patricia Jones,West,Keyboard,2,150,40,110
4384,2024-01-12,John Jacobson,Midwest,Printer,4,1000,480,520
4385,2023-04-30,Robin Contreras,Northeast,Laptop,4,4800,3400,1400
4386,2024-07-26,Tina Glenn,Midwest,Headphones,5,750,300,450
4387,2024-06-03,April Arellano,West,Tablet,4,2400,1400,1000
4388,2023-10-23,Maurice Bentley,Midwest,Printer,2,500,240,260
4389,2023-09-03,Sarah Perez,South,Tablet,2,1200,700,500
4390,2024-12-02,Justin Ibarra DVM,West,Tablet,5,3000,1750,1250
4391,2024-06-07,James Boone,West,Keyboard,2,150,40,110
4392,2024-12-06,Sara Deleon,Midwest,Printer,2,500,240,260
4393,2024-05-28,Robert Wells,West,Keyboard,5,375,100,275
4394,2024-04-11,Dennis Duncan,South,Mouse,3,120,30,90
4395,2023-02-05,Jonathan Boyd,West,Headphones,2,300,120,180
4396,2023-10-10,Cody Brown,West,Tablet,4,2400,1400,1000
4397,2023-07-18,Nicholas Wood,Midwest,Mouse,2,80,20,60
4398,2024-03-28,David Kramer,West,Tablet,3,1800,1050,750
4399,2023-06-15,Rachael Cameron,West,Printer,5,1250,600,650
4400,2024-08-06,Christopher Heath,Midwest,Keyboard,4,300,80,220
4401,2023-09-28,Christine Villa,Northeast,Laptop,1,1200,850,350
4402,2023-11-15,John Mahoney,Midwest,Printer,1,250,120,130
4403,2024-05-22,Renee Gonzalez,South,Monitor,3,900,540,360
4404,2023-11-24,Derek Miller,Northeast,Mouse,5,200,50,150
4405,2024-02-29,Alan Bright,West,Webcam,2,160,50,110
4406,2023-08-26,Joseph Fields,Midwest,Printer,4,1000,480,520
4407,2024-05-06,Danielle Taylor,Midwest,Headphones,1,150,60,90
4408,2024-11-19,Tanner Herman,West,Printer,5,1250,600,650
4409,2023-09-04,Kenneth Haynes,Northeast,Headphones,4,600,240,360
4410,2023-08-23,Savannah Stanley,Northeast,Headphones,4,600,240,360
4411,2023-02-16,Jasmine Tyler,South,Headphones,1,150,60,90
4412,2024-07-05,David Gardner,South,Monitor,4,1200,720,480
4413,2024-04-03,Lisa Edwards,West,Monitor,2,600,360,240
4414,2023-02-24,David Hopkins,Midwest,Laptop,4,4800,3400,1400
4415,2023-02-01,John Hicks,Northeast,Mouse,2,80,20,60
4416,2023-01-04,Heather Ali,South,Webcam,1,80,25,55
4417,2024-08-19,Emily Gomez,West,Headphones,2,300,120,180
4418,2024-08-09,Diana Matthews,Midwest,Laptop,1,1200,850,350
4419,2024-11-09,Thomas Weeks,South,Headphones,5,750,300,450
4420,2023-06-18,Curtis Long,Northeast,Laptop,5,6000,4250,1750
4421,2023-12-26,Zachary Johnson,Northeast,Printer,3,750,360,390
4422,2023-10-10,Alexis Wells,South,Monitor,1,300,180,120
4423,2023-01-04,Justin Edwards,Northeast,Monitor,1,300,180,120
4424,2023-12-28,Melissa Peters,South,Laptop,2,2400,1700,700
4425,2024-04-02,Tara Duke,South,Printer,1,250,120,130
4426,2023-10-12,Alex Butler,South,Headphones,2,300,120,180
4427,2024-12-31,Cory Coleman,West,Headphones,5,750,300,450
4428,2024-09-24,Deborah Lynch,South,Keyboard,5,375,100,275
4429,2024-09-05,Kathy Henson,South,Monitor,5,1500,900,600
4430,2023-09-22,Sharon Miller,West,Keyboard,1,75,20,55
4431,2024-02-16,Mario Nelson,West,Laptop,5,6000,4250,1750
4432,2024-03-03,Randy Coleman,South,Mouse,1,40,10,30
4433,2023-05-09,Scott Lewis,West,Mouse,4,160,40,120
4434,2024-10-13,Jennifer Bass,Northeast,Webcam,4,320,100,220
4435,2024-08-26,Michael Morrow,Midwest,Tablet,5,3000,1750,1250
4436,2024-05-14,Harold Taylor,Northeast,Headphones,1,150,60,90
4437,2023-08-05,Jennifer Fuentes,Midwest,Laptop,3,3600,2550,1050
4438,2023-07-27,Jeffery Harvey,West,Tablet,5,3000,1750,1250
4439,2024-10-24,Madeline Alexander,South,Mouse,5,200,50,150
4440,2023-12-05,Juan Washington,West,Monitor,5,1500,900,600
4441,2024-05-01,Jeffrey Ferguson,South,Mouse,4,160,40,120
4442,2023-04-18,Jose Walter,West,Tablet,2,1200,700,500
4443,2023-02-09,Jessica Moore,Northeast,Keyboard,3,225,60,165
4444,2023-02-19,Nathan Allen,Midwest,Webcam,2,160,50,110
4445,2024-06-27,Joshua Anderson,West,Printer,3,750,360,390
4446,2024-06-09,Anna Wright,Midwest,Tablet,5,3000,1750,1250
4447,2023-03-14,Eric Powers,Midwest,Monitor,2,600,360,240
4448,2024-11-02,Joshua Herrera,Midwest,Printer,4,1000,480,520
4449,2023-09-09,Stacy Martin,West,Tablet,2,1200,700,500
4450,2023-02-15,Sharon Price,West,Monitor,2,600,360,240
4451,2024-11-24,Jody Ramos,West,Tablet,3,1800,1050,750
4452,2024-09-16,Beth Williams,West,Monitor,1,300,180,120
4453,2023-08-29,Cody Leon,Midwest,Tablet,4,2400,1400,1000
4454,2023-03-08,Tami Liu,Midwest,Keyboard,4,300,80,220
4455,2024-10-02,Jessica Jones,West,Laptop,1,1200,850,350
4456,2024-07-30,Kevin Weber,Northeast,Headphones,2,300,120,180
4457,2023-12-02,Katherine Wallace,Midwest,Mouse,3,120,30,90
4458,2023-05-05,Julie Schmidt,West,Laptop,4,4800,3400,1400
4459,2024-04-11,Peter Flynn,West,Webcam,3,240,75,165
4460,2024-03-15,Joanna Mata,South,Keyboard,2,150,40,110
4461,2024-04-24,Jeffrey Moreno,West,Monitor,1,300,180,120
4462,2024-01-14,Rebecca Myers,Midwest,Laptop,5,6000,4250,1750
4463,2024-05-26,Charles Travis,Northeast,Keyboard,4,300,80,220
4464,2024-07-31,Donna Boyle,West,Monitor,1,300,180,120
4465,2023-04-15,Amanda Daniels,West,Printer,4,1000,480,520
4466,2024-12-14,Wesley Mclaughlin,Midwest,Monitor,1,300,180,120
4467,2024-06-06,Trevor Moore,South,Monitor,3,900,540,360
4468,2023-10-31,Victoria Wood,South,Mouse,5,200,50,150
4469,2023-06-12,Sandra Nicholson,Midwest,Tablet,2,1200,700,500
4470,2023-09-01,Michael Manning,Northeast,Headphones,1,150,60,90
4471,2024-10-18,Deborah Hill,West,Webcam,5,400,125,275
4472,2023-07-06,Kelly Brown,Northeast,Webcam,4,320,100,220
4473,2023-02-26,Megan Holland,Northeast,Mouse,4,160,40,120
4474,2024-11-14,Julie Fleming,West,Monitor,2,600,360,240
4475,2024-10-27,Mark Butler,West,Headphones,4,600,240,360
4476,2024-02-14,Mrs. Victoria Brown,South,Keyboard,2,150,40,110
4477,2024-09-09,Valerie Sullivan,West,Webcam,1,80,25,55
4478,2024-04-07,Kathleen Wood,Northeast,Webcam,3,240,75,165
4479,2023-08-23,Shawn Barnes,South,Webcam,1,80,25,55
4480,2024-05-23,Heather Moore,West,Laptop,4,4800,3400,1400
4481,2024-07-08,Amanda Walton,West,Headphones,1,150,60,90
4482,2024-12-19,Jessica Wilkerson,South,Printer,5,1250,600,650
4483,2024-12-23,Linda Powell,Midwest,Keyboard,4,300,80,220
4484,2024-03-11,Norma Mason,Midwest,Headphones,3,450,180,270
4485,2023-03-27,Brittany Kent,Northeast,Mouse,5,200,50,150
4486,2023-05-16,Bryce Pearson,Midwest,Mouse,5,200,50,150
4487,2024-01-03,Stacy Williams,South,Laptop,4,4800,3400,1400
4488,2024-01-25,Joyce Mayo,Midwest,Keyboard,2,150,40,110
4489,2023-10-20,Danielle Schneider,South,Webcam,1,80,25,55
4490,2024-03-16,Angela Owens,Midwest,Tablet,3,1800,1050,750
4491,2023-09-24,Emily Nielsen,Northeast,Laptop,1,1200,850,350
4492,2024-10-30,Scott Gibson,West,Tablet,1,600,350,250
4493,2023-01-02,Scott Brewer,South,Keyboard,4,300,80,220
4494,2024-11-25,Charles Nolan,South,Laptop,1,1200,850,350
4495,2023-10-25,Kimberly Burns,Midwest,Keyboard,2,150,40,110
4496,2023-07-13,Courtney Green,West,Mouse,2,80,20,60
4497,2024-10-07,Jamie Watson,Midwest,Laptop,5,6000,4250,1750
4498,2023-07-30,John Goodman,Northeast,Printer,1,250,120,130
4499,2023-05-09,David Shea,West,Keyboard,2,150,40,110
4500,2023-02-10,John Hancock,West,Keyboard,5,375,100,275
4501,2023-08-06,Reginald Pope,Northeast,Tablet,2,1200,700,500
4502,2024-03-15,Martin Murphy,Midwest,Monitor,3,900,540,360
4503,2023-06-07,Robert Graham,South,Tablet,3,1800,1050,750
4504,2024-11-04,Bridget Davis,Northeast,Webcam,1,80,25,55
4505,2024-03-13,Brittany Moore,West,Printer,4,1000,480,520
4506,2023-02-25,Corey Jennings,West,Mouse,1,40,10,30
4507,2024-02-14,Melissa Cooper,Northeast,Keyboard,1,75,20,55
4508,2024-07-20,Jeffrey Carlson,Midwest,Mouse,2,80,20,60
4509,2024-07-24,Glenda Higgins,Northeast,Monitor,4,1200,720,480
4510,2024-06-03,Terry Glenn,Northeast,Printer,3,750,360,390
4511,2024-02-04,Michael Martinez,West,Mouse,5,200,50,150
4512,2024-09-30,Ricky Barry,Northeast,Keyboard,2,150,40,110
4513,2023-11-21,Rebecca Hanson,Midwest,Keyboard,3,225,60,165
4514,2023-01-21,Sara Nelson,Northeast,Laptop,3,3600,2550,1050
4515,2023-01-04,Mike Mccormick,Northeast,Tablet,4,2400,1400,1000
4516,2023-11-29,Madison Bowman,South,Monitor,3,900,540,360
4517,2023-07-20,Lauren Gray,West,Printer,4,1000,480,520
4518,2023-03-11,Michelle Bell,Midwest,Tablet,4,2400,1400,1000
4519,2023-07-18,David Reynolds,Northeast,Keyboard,4,300,80,220
4520,2024-12-10,David Williams,West,Printer,1,250,120,130
4521,2023-10-20,Robert Roberts,Midwest,Printer,4,1000,480,520
4522,2024-12-19,James Galloway,South,Keyboard,3,225,60,165
4523,2023-11-11,James Rose,Northeast,Printer,5,1250,600,650
4524,2024-05-09,Jenny Sheppard,West,Laptop,5,6000,4250,1750
4525,2024-07-26,Brandon Evans,West,Tablet,3,1800,1050,750
4526,2024-01-10,Cynthia Greer,Midwest,Laptop,1,1200,850,350
4527,2024-02-25,Julie Johnson,South,Tablet,1,600,350,250
4528,2024-03-16,Christopher Dalton Jr.,Midwest,Monitor,2,600,360,240
4529,2023-01-24,Felicia Adkins,Midwest,Mouse,4,160,40,120
4530,2024-09-13,Shane Moore,Midwest,Headphones,1,150,60,90
4531,2024-12-12,Erik Chen,South,Webcam,3,240,75,165
4532,2024-09-19,David Hubbard,Midwest,Webcam,3,240,75,165
4533,2024-05-10,Daniel Gonzalez,West,Laptop,5,6000,4250,1750
4534,2023-11-15,David Williams,West,Mouse,1,40,10,30
4535,2023-11-23,Alexander Smith,Northeast,Printer,2,500,240,260
4536,2024-05-31,Lauren Lopez,South,Mouse,5,200,50,150
4537,2024-06-13,Christopher Wood,Northeast,Mouse,1,40,10,30
4538,2024-09-27,Jared Scott,West,Headphones,2,300,120,180
4539,2023-04-16,Amber Morales,South,Mouse,4,160,40,120
4540,2023-01-14,Nancy Wyatt,Northeast,Laptop,4,4800,3400,1400
4541,2023-10-09,Rebecca Torres,West,Laptop,2,2400,1700,700
4542,2023-02-04,Steven Torres,Northeast,Keyboard,2,150,40,110
4543,2023-05-23,Robert Cooper,South,Laptop,5,6000,4250,1750
4544,2023-08-16,Wendy Nelson,Northeast,Tablet,1,600,350,250
4545,2023-07-19,Tasha Carter,Midwest,Keyboard,2,150,40,110
4546,2024-12-25,Ariel Tran,South,Laptop,2,2400,1700,700
4547,2024-07-03,Martin Burgess,West,Mouse,4,160,40,120
4548,2023-12-17,Amanda Flynn,West,Laptop,1,1200,850,350
4549,2023-03-06,Ann Hawkins,West,Headphones,3,450,180,270
4550,2023-06-21,Amber Harris,South,Tablet,4,2400,1400,1000
4551,2023-12-07,Jonathan Rogers,South,Printer,1,250,120,130
4552,2024-01-15,Daniel Thompson,South,Headphones,3,450,180,270
4553,2024-03-07,Patrick Oliver,Northeast,Keyboard,5,375,100,275
4554,2023-12-06,Andrea Snyder,South,Keyboard,4,300,80,220
4555,2023-01-23,Meghan Fitzpatrick,Northeast,Printer,1,250,120,130
4556,2023-03-19,Jackie Alexander,West,Tablet,2,1200,700,500
4557,2023-11-03,Kristin Holt,Northeast,Monitor,1,300,180,120
4558,2024-04-26,Gerald Clark,West,Headphones,2,300,120,180
4559,2023-04-08,Jennifer Sullivan,Northeast,Keyboard,3,225,60,165
4560,2023-08-20,Edward May,Midwest,Mouse,2,80,20,60
4561,2023-02-19,Sarah Turner,West,Webcam,3,240,75,165
4562,2023-10-16,Kendra Ramos,Northeast,Printer,4,1000,480,520
4563,2023-01-12,Anthony Frazier,South,Keyboard,1,75,20,55
4564,2023-06-26,David Barr,West,Laptop,4,4800,3400,1400
4565,2023-08-05,Laura Flores,Midwest,Mouse,2,80,20,60
4566,2024-03-25,Yolanda Long,Northeast,Mouse,5,200,50,150
4567,2023-02-24,Jonathan Cox,West,Printer,3,750,360,390
4568,2024-05-28,Cynthia Martin,South,Tablet,1,600,350,250
4569,2024-03-01,Lisa Simmons,Midwest,Keyboard,4,300,80,220
4570,2024-12-11,Angela Martin,West,Headphones,5,750,300,450
4571,2023-05-10,Lawrence Green,West,Tablet,1,600,350,250
4572,2024-09-27,Christina Baker,Midwest,Laptop,5,6000,4250,1750
4573,2024-06-21,John Bradford,South,Keyboard,5,375,100,275
4574,2024-08-28,Laura Pena,West,Headphones,1,150,60,90
4575,2023-03-16,Kevin Baxter,Northeast,Monitor,4,1200,720,480
4576,2024-03-20,Jennifer Moon,Midwest,Mouse,5,200,50,150
4577,2024-01-30,Tiffany Baldwin,Northeast,Mouse,1,40,10,30
4578,2023-10-21,Corey Perry,Northeast,Keyboard,2,150,40,110
4579,2023-03-17,Stephen Ortiz,West,Printer,3,750,360,390
4580,2023-01-26,Julie Martin,West,Tablet,3,1800,1050,750
4581,2023-06-04,Benjamin French,Midwest,Laptop,5,6000,4250,1750
4582,2023-10-02,Martin Cox,South,Webcam,3,240,75,165
4583,2023-04-12,Rachel Dillon,Northeast,Mouse,2,80,20,60
4584,2024-05-27,Seth Miller,South,Tablet,2,1200,700,500
4585,2024-05-30,Cynthia Anderson,South,Tablet,5,3000,1750,1250
4586,2023-07-12,Brian Yang,South,Webcam,5,400,125,275
4587,2023-11-27,Mr. John Wilson MD,Midwest,Monitor,3,900,540,360
4588,2024-09-29,Sharon Horne,West,Mouse,2,80,20,60
4589,2024-06-29,Breanna Sandoval,South,Laptop,2,2400,1700,700
4590,2024-09-05,Rodney Hernandez,West,Printer,4,1000,480,520
4591,2024-01-28,Fred Anderson,South,Headphones,3,450,180,270
4592,2024-04-25,Angela Collier,South,Laptop,5,6000,4250,1750
4593,2023-10-01,Juan Olson,South,Monitor,3,900,540,360
4594,2024-03-07,Natalie Baker,Northeast,Keyboard,4,300,80,220
4595,2023-10-25,Alison Hodges,South,Tablet,5,3000,1750,1250
4596,2024-02-26,Carrie Long,South,Mouse,3,120,30,90
4597,2023-08-18,Michelle Diaz,South,Printer,1,250,120,130
4598,2023-10-25,Matthew Smith,West,Headphones,1,150,60,90
4599,2023-03-25,Jessica Obrien,Midwest,Keyboard,5,375,100,275
4600,2023-09-04,Claudia Ramos,West,Monitor,1,300,180,120
4601,2024-09-23,Alexander Collins,Midwest,Webcam,2,160,50,110
4602,2023-09-09,Aaron Coleman,South,Monitor,5,1500,900,600
4603,2024-08-13,Lisa Lewis,Northeast,Printer,4,1000,480,520
4604,2023-10-13,David Willis,West,Printer,2,500,240,260
4605,2023-11-23,Courtney Frank,South,Keyboard,5,375,100,275
4606,2023-05-14,Adrienne Wilson,Midwest,Printer,4,1000,480,520
4607,2024-02-10,Veronica Palmer,West,Laptop,2,2400,1700,700
4608,2024-03-29,Dana Brown,South,Tablet,2,1200,700,500
4609,2024-02-24,Shawna Webb,Midwest,Webcam,4,320,100,220
4610,2023-12-28,Richard Jones,Midwest,Printer,2,500,240,260
4611,2024-03-01,Jeremiah Cook,Northeast,Mouse,3,120,30,90
4612,2024-05-26,Alex Brown,South,Tablet,5,3000,1750,1250
4613,2024-12-06,Michelle Blackburn,South,Tablet,5,3000,1750,1250
4614,2023-09-26,Kimberly Yoder,West,Webcam,4,320,100,220
4615,2023-08-17,Joshua Hanna,West,Monitor,2,600,360,240
4616,2023-11-19,Robert Wilson,Midwest,Headphones,3,450,180,270
4617,2024-11-23,Emma Colon,West,Tablet,5,3000,1750,1250
4618,2023-10-31,Jessica Mcintosh,West,Printer,2,500,240,260
4619,2023-07-31,Mark Green,Midwest,Mouse,1,40,10,30
4620,2023-12-19,Karen Nelson,South,Laptop,2,2400,1700,700
4621,2023-09-18,Lauren Tapia,West,Mouse,4,160,40,120
4622,2023-08-29,Sara Bryan,Midwest,Webcam,4,320,100,220
4623,2023-07-19,Alexander Patterson,West,Keyboard,4,300,80,220
4624,2024-02-10,Joseph Johnson Jr.,Midwest,Mouse,4,160,40,120
4625,2023-04-29,Gina Joyce,Northeast,Keyboard,3,225,60,165
4626,2024-08-05,Jennifer Crawford,Midwest,Monitor,1,300,180,120
4627,2023-10-27,Robert Sanchez,West,Webcam,3,240,75,165
4628,2023-10-08,Victoria Rodriguez,West,Tablet,4,2400,1400,1000
4629,2023-11-20,Brian Harris,South,Laptop,2,2400,1700,700
4630,2024-08-03,Maureen Miller,Midwest,Monitor,1,300,180,120
4631,2024-12-28,Brooke Cuevas,Northeast,Keyboard,5,375,100,275
4632,2024-10-28,Ashley Hanson,West,Keyboard,4,300,80,220
4633,2024-03-27,Dominique Rodriguez,Midwest,Tablet,3,1800,1050,750
4634,2024-08-07,Nancy Cline,South,Laptop,3,3600,2550,1050
4635,2023-05-01,John Golden,West,Mouse,1,40,10,30
4636,2023-07-28,Justin Mcintosh,Midwest,Monitor,2,600,360,240
4637,2023-11-21,Ricardo Shaw,West,Monitor,5,1500,900,600
4638,2023-12-14,Anthony Bowman,South,Keyboard,5,375,100,275
4639,2024-08-02,Eric Quinn,West,Laptop,4,4800,3400,1400
4640,2023-12-22,Julia Fisher,South,Tablet,4,2400,1400,1000
4641,2024-01-05,Calvin Brooks,South,Headphones,4,600,240,360
4642,2024-10-21,Brian Carpenter,Northeast,Monitor,3,900,540,360
4643,2023-07-16,Kevin Robertson,West,Printer,2,500,240,260
4644,2023-11-10,Thomas Holder,South,Monitor,3,900,540,360
4645,2024-04-24,Kelli Whitney,Midwest,Tablet,1,600,350,250
4646,2024-06-08,Erica Larson,Northeast,Printer,5,1250,600,650
4647,2023-06-28,Paul Lee,Northeast,Monitor,2,600,360,240
4648,2023-10-11,Karen Jones PhD,South,Laptop,3,3600,2550,1050
4649,2023-12-31,Pamela Parker,West,Laptop,4,4800,3400,1400
4650,2024-05-21,Sara Reynolds,Northeast,Printer,2,500,240,260
4651,2024-10-16,Jordan Perez,South,Webcam,4,320,100,220
4652,2023-02-17,Nathan Ray,South,Mouse,4,160,40,120
4653,2024-01-06,Jonathan Olsen,Northeast,Mouse,1,40,10,30
4654,2024-10-26,Alicia Avery,South,Headphones,4,600,240,360
4655,2024-12-30,Timothy Hernandez,Northeast,Printer,5,1250,600,650
4656,2024-08-14,Andrew Evans,Midwest,Headphones,4,600,240,360
4657,2023-04-12,Christopher Jones,South,Tablet,5,3000,1750,1250
4658,2023-03-02,Jennifer Baker,Midwest,Printer,2,500,240,260
4659,2024-05-18,Melissa Gonzalez,West,Monitor,3,900,540,360
4660,2024-08-19,Diane Rosales,West,Monitor,1,300,180,120
4661,2023-11-18,Sherry Turner,Midwest,Headphones,3,450,180,270
4662,2023-02-10,Haley Shaw,South,Tablet,1,600,350,250
4663,2024-10-24,Bryan Torres,South,Printer,4,1000,480,520
4664,2023-09-19,Peter Brown MD,Northeast,Keyboard,1,75,20,55
4665,2023-07-02,Melissa Morris,West,Printer,3,750,360,390
4666,2023-09-08,Charles Beasley,West,Keyboard,3,225,60,165
4667,2024-07-01,Louis Campbell,Midwest,Mouse,3,120,30,90
4668,2023-01-09,Anne Rivas,South,Tablet,3,1800,1050,750
4669,2024-04-11,Michael Brandt,West,Printer,1,250,120,130
4670,2024-07-03,Sheila Lewis,West,Laptop,5,6000,4250,1750
4671,2024-12-27,Juan Anderson,West,Keyboard,2,150,40,110
4672,2023-02-01,Catherine Le,West,Mouse,5,200,50,150
4673,2024-02-12,Craig Higgins,South,Keyboard,3,225,60,165
4674,2024-05-02,Adam Fowler,Midwest,Printer,5,1250,600,650
4675,2023-02-12,George Moore,Midwest,Laptop,5,6000,4250,1750
4676,2023-03-05,Connie Vang,Midwest,Headphones,3,450,180,270
4677,2024-10-07,Aaron Mitchell,West,Monitor,5,1500,900,600
4678,2023-04-13,Mr. Paul Murray,South,Printer,3,750,360,390
4679,2023-03-05,Joshua Salazar,Midwest,Keyboard,2,150,40,110
4680,2024-03-10,Christopher Roberts,Midwest,Webcam,2,160,50,110
4681,2024-02-03,Kathy Kaiser,South,Mouse,3,120,30,90
4682,2024-10-31,Wendy Washington,Northeast,Monitor,4,1200,720,480
4683,2023-06-30,Nancy Lucas,Midwest,Headphones,4,600,240,360
4684,2023-11-07,Michael Bullock,Midwest,Monitor,4,1200,720,480
4685,2024-02-18,Nicholas Bailey,Northeast,Mouse,4,160,40,120
4686,2024-03-11,Mark Smith,Northeast,Printer,2,500,240,260
4687,2023-01-06,Christopher Perez,Midwest,Laptop,3,3600,2550,1050
4688,2024-09-05,Aaron Gross,Midwest,Webcam,1,80,25,55
4689,2024-06-02,Ronald Cooke,South,Printer,3,750,360,390
4690,2024-08-12,Evan Williams,Midwest,Mouse,5,200,50,150
4691,2024-02-18,Theresa Young,South,Printer,5,1250,600,650
4692,2023-06-01,Angela Hughes,Midwest,Monitor,1,300,180,120
4693,2023-04-19,Denise Welch,West,Printer,5,1250,600,650
4694,2024-08-07,Matthew Neal,West,Mouse,5,200,50,150
4695,2023-07-28,Jeffery Taylor,Midwest,Webcam,3,240,75,165
4696,2023-01-20,Lauren Stewart,South,Mouse,3,120,30,90
4697,2024-12-29,John Williams,Northeast,Printer,2,500,240,260
4698,2023-03-26,Karen Fox,South,Webcam,1,80,25,55
4699,2024-08-13,Robert Burton,Northeast,Headphones,4,600,240,360
4700,2024-09-13,John Malone,West,Tablet,3,1800,1050,750
4701,2023-02-20,Tracy Ramos,Northeast,Printer,5,1250,600,650
4702,2023-04-23,Bradley Parrish,South,Keyboard,5,375,100,275
4703,2023-12-27,Jill Roberts,West,Monitor,4,1200,720,480
4704,2024-12-14,Caitlyn Rose,Midwest,Printer,1,250,120,130
4705,2023-03-21,Robert Randolph,Northeast,Headphones,1,150,60,90
4706,2024-06-27,Mary Diaz,Northeast,Tablet,1,600,350,250
4707,2023-05-20,Eric Boyer,Midwest,Webcam,3,240,75,165
4708,2024-05-25,Kathy Baker,West,Monitor,5,1500,900,600
4709,2024-10-19,Gerald Hendrix,Midwest,Webcam,3,240,75,165
4710,2024-04-18,Christopher Moyer,Midwest,Laptop,1,1200,850,350
4711,2023-10-25,Tina Erickson,Midwest,Webcam,3,240,75,165
4712,2024-10-06,Shannon Robertson,South,Monitor,4,1200,720,480
4713,2024-10-09,Cassandra Reeves,West,Headphones,3,450,180,270
4714,2023-02-26,Taylor Wilkins,South,Headphones,4,600,240,360
4715,2023-06-02,Paul Edwards,Northeast,Webcam,2,160,50,110
4716,2023-11-13,Brittany Green,Midwest,Keyboard,4,300,80,220
4717,2024-08-31,Jennifer Bond,Midwest,Monitor,2,600,360,240
4718,2023-10-29,Michael Fowler,South,Webcam,2,160,50,110
4719,2023-12-08,Donald Spencer,Midwest,Webcam,1,80,25,55
4720,2024-10-22,Kathleen Long,Midwest,Monitor,3,900,540,360
4721,2023-02-28,Scott Wagner,Northeast,Laptop,2,2400,1700,700
4722,2023-05-18,Karen Dickson,South,Laptop,2,2400,1700,700
4723,2023-10-19,Christine Burton,South,Keyboard,1,75,20,55
4724,2024-07-01,Alyssa Crawford,South,Tablet,3,1800,1050,750
4725,2023-01-07,David Jacobs,South,Webcam,1,80,25,55
4726,2024-03-31,Elizabeth May DDS,South,Headphones,1,150,60,90
4727,2023-06-20,Logan Phillips,Northeast,Monitor,3,900,540,360
4728,2024-01-08,Carla Klein,West,Webcam,3,240,75,165
4729,2024-01-13,April Griffith,West,Tablet,3,1800,1050,750
4730,2024-08-12,Janet Romero,Midwest,Keyboard,1,75,20,55
4731,2024-09-22,Curtis Black,Midwest,Printer,4,1000,480,520
4732,2024-02-14,Philip Sutton,South,Webcam,2,160,50,110
4733,2024-12-23,Steven Cook,South,Laptop,4,4800,3400,1400
4734,2024-01-23,Lisa Newman,South,Tablet,3,1800,1050,750
4735,2024-05-04,Brian Watson,South,Printer,4,1000,480,520
4736,2023-04-09,Kevin Johnson,Northeast,Tablet,3,1800,1050,750
4737,2024-03-04,Steven Buchanan,Northeast,Mouse,5,200,50,150
4738,2024-01-30,Marie Patton,Northeast,Keyboard,3,225,60,165
4739,2023-06-02,Michael Cantrell,West,Keyboard,2,150,40,110
4740,2024-08-01,Maurice Davis,Midwest,Headphones,1,150,60,90
4741,2023-11-07,Amy Roberts,Midwest,Monitor,3,900,540,360
4742,2023-02-08,Michael Webb,South,Tablet,4,2400,1400,1000
4743,2024-04-01,Gerald Mcclain,South,Laptop,5,6000,4250,1750
4744,2023-11-12,Glen Strickland,South,Mouse,5,200,50,150
4745,2024-06-29,James Miller,Midwest,Mouse,2,80,20,60
4746,2024-02-21,Robert Mccann,West,Monitor,1,300,180,120
4747,2023-03-25,Katherine Whitney,Northeast,Keyboard,1,75,20,55
4748,2024-01-08,Jim Martin,West,Laptop,5,6000,4250,1750
4749,2024-12-13,John Wells,West,Tablet,5,3000,1750,1250
4750,2023-10-27,Joseph Wood,Northeast,Tablet,2,1200,700,500
4751,2023-02-03,Linda Smith,South,Webcam,1,80,25,55
4752,2023-12-11,April Carlson,South,Webcam,2,160,50,110
4753,2024-06-28,Greg Kane,South,Keyboard,5,375,100,275
4754,2024-11-23,Christopher Hernandez,Midwest,Headphones,3,450,180,270
4755,2024-02-07,Angela Stokes,Northeast,Keyboard,4,300,80,220
4756,2024-03-01,Rhonda Mccoy,West,Monitor,3,900,540,360
4757,2024-01-21,Lauren Russell,Midwest,Keyboard,2,150,40,110
4758,2024-03-09,Adam Jensen,Midwest,Webcam,2,160,50,110
4759,2024-02-22,Lori Salas,West,Webcam,4,320,100,220
4760,2024-04-09,Jonathan Steele,West,Monitor,5,1500,900,600
4761,2023-10-09,Matthew Kelly,Northeast,Webcam,4,320,100,220
4762,2023-09-11,Richard Chang,Northeast,Monitor,4,1200,720,480
4763,2023-07-12,Christopher Robinson,Midwest,Monitor,5,1500,900,600
4764,2024-10-03,Jeremy Everett,South,Tablet,1,600,350,250
4765,2023-07-01,Robert Miller,Northeast,Headphones,4,600,240,360
4766,2023-12-10,Erica Martin,Northeast,Tablet,4,2400,1400,1000
4767,2024-02-01,Anna Harper,South,Printer,1,250,120,130
4768,2023-07-11,Rodney Stanley,Midwest,Tablet,1,600,350,250
4769,2023-03-26,Mrs. Jaclyn Norton,West,Keyboard,1,75,20,55
4770,2023-09-07,Tammy Salinas,Northeast,Keyboard,2,150,40,110
4771,2023-10-13,Sierra Garza,Northeast,Monitor,5,1500,900,600
4772,2023-01-07,James Durham,Northeast,Laptop,5,6000,4250,1750
4773,2023-02-27,Angel Ferguson,Midwest,Keyboard,4,300,80,220
